timestamp,B(ghi_kt|8h) ,B(ghi_kt|9h),B(ghi_kt|10h),B(ghi_kt|11h),B(ghi_kt|12h),B(ghi_kt|13h),B(ghi_kt|14h),B(ghi_kt|15h),B(ghi_kt|16h),B(ghi_kt|17h),B(ghi_kt|18h),B(ghi_kt|19h),B(dni_kt|8h) ,B(dni_kt|9h),B(dni_kt|10h),B(dni_kt|11h),B(dni_kt|12h),B(dni_kt|13h),B(dni_kt|14h),B(dni_kt|15h),B(dni_kt|16h),B(dni_kt|17h),B(dni_kt|18h),B(dni_kt|19h),V(ghi_kt|8h) ,V(ghi_kt|9h),V(ghi_kt|10h),V(ghi_kt|11h),V(ghi_kt|12h),V(ghi_kt|13h),V(ghi_kt|14h),V(ghi_kt|15h),V(ghi_kt|16h),V(ghi_kt|17h),V(ghi_kt|18h),V(ghi_kt|19h),V(dni_kt|8h) ,V(dni_kt|9h),V(dni_kt|10h),V(dni_kt|11h),V(dni_kt|12h),V(dni_kt|13h),V(dni_kt|14h),V(dni_kt|15h),V(dni_kt|16h),V(dni_kt|17h),V(dni_kt|18h),V(dni_kt|19h),L(ghi_kt|8h) ,L(ghi_kt|9h),L(ghi_kt|10h),L(ghi_kt|11h),L(ghi_kt|12h),L(ghi_kt|13h),L(ghi_kt|14h),L(ghi_kt|15h),L(ghi_kt|16h),L(ghi_kt|17h),L(ghi_kt|18h),L(ghi_kt|19h),L(dni_kt|8h) ,L(dni_kt|9h),L(dni_kt|10h),L(dni_kt|11h),L(dni_kt|12h),L(dni_kt|13h),L(dni_kt|14h),L(dni_kt|15h),L(dni_kt|16h),L(dni_kt|17h),L(dni_kt|18h),L(dni_kt|19h)
2015-07-10 12:00:00,1.200000,0.930493,0.935558,0.912098,0.933045,0.938317,0.943081,0.920228,0.862456,0.811020,0.753933,0.707441,1.200000,0.793181,0.805896,0.725986,0.755398,0.755050,0.760657,0.706415,0.628593,0.565734,0.514303,0.471445,0.000000,0.090026,0.073488,0.086338,0.079476,0.079459,0.092497,0.113976,0.108562,0.103020,0.098246,0.094110,0.000000,0.123906,0.101118,0.112702,0.103014,0.100073,0.112225,0.131151,0.124270,0.117882,0.112388,0.107596,1.200000,0.660985,0.945689,0.841720,1.016830,0.964679,0.971667,0.760251,0.400285,0.348094,0.183064,0.196028,1.200000,0.386361,0.831326,0.486257,0.873044,0.753310,0.794299,0.326726,0.006016,0.000000,0.000000,0.000000
2015-07-11 12:00:00,1.200000,1.115269,1.064257,1.026961,0.984579,0.977318,0.973401,0.942489,0.917762,0.892934,0.869471,0.839822,1.200000,1.048590,1.011507,0.980182,0.884031,0.882837,0.887758,0.808255,0.749240,0.711308,0.650721,0.597207,0.000000,0.044784,0.036549,0.048851,0.077960,0.094600,0.088748,0.087130,0.084524,0.094745,0.091528,0.087927,0.000000,0.073590,0.060034,0.066829,0.094768,0.111108,0.104109,0.101721,0.098197,0.109200,0.105067,0.100695,1.200000,1.030538,0.962233,0.915075,0.815048,0.941013,0.949901,0.726105,0.719950,0.669480,0.634835,0.513690,1.200000,0.897179,0.937341,0.886207,0.499426,0.876868,0.917287,0.251731,0.277123,0.369923,0.044847,0.008558
2015-07-12 12:00:00,1.200000,0.880024,0.888343,0.902665,0.913021,0.921058,0.921640,0.926791,0.931254,0.934508,0.936748,0.938360,1.200000,0.738800,0.778535,0.820842,0.847819,0.866362,0.867484,0.881691,0.893884,0.903130,0.909980,0.915279,0.000000,0.062703,0.058327,0.050483,0.045396,0.041733,0.042256,0.040657,0.038329,0.036359,0.034666,0.033189,0.000000,0.117092,0.101357,0.087722,0.078614,0.071954,0.069133,0.065488,0.061739,0.058567,0.055840,0.053461,1.200000,0.560049,0.904980,0.945633,0.954444,0.961245,0.925131,0.962848,0.966955,0.963795,0.959151,0.956090,1.200000,0.277600,0.858004,0.947763,0.955726,0.959077,0.874220,0.981139,0.991423,0.986352,0.978476,0.973565
2015-07-13 12:00:00,1.200000,1.164718,1.104565,1.062458,1.017822,0.997736,0.992355,0.985281,0.983208,0.958909,0.930306,0.887643,1.200000,1.165110,1.100320,1.051538,0.966344,0.924153,0.913746,0.908885,0.903351,0.846896,0.793421,0.727448,0.000000,0.003079,0.002749,0.024580,0.035533,0.036963,0.046979,0.047198,0.045336,0.055090,0.061958,0.059460,0.000000,0.003479,0.003184,0.028670,0.041367,0.043266,0.054121,0.054243,0.052290,0.062372,0.069389,0.066525,1.200000,1.129435,0.984260,0.936138,0.839277,0.897308,0.960068,0.935765,0.966624,0.740211,0.644275,0.418355,1.200000,1.130219,0.970741,0.905193,0.625565,0.713200,0.851307,0.874852,0.859080,0.338802,0.258676,0.001739
2015-07-14 12:00:00,1.200000,1.195281,1.115518,0.983375,0.964396,0.966291,0.967051,0.967369,0.967881,0.968267,0.968574,0.968491,1.200000,1.146548,0.937734,0.754638,0.753903,0.785490,0.815236,0.837025,0.854336,0.868084,0.879378,0.888603,0.000000,0.018324,0.057311,0.064734,0.068438,0.065471,0.060604,0.056684,0.053438,0.050692,0.048329,0.046270,0.000000,0.036299,0.076202,0.080103,0.081976,0.078002,0.072205,0.067534,0.063666,0.060396,0.057583,0.055132,1.200000,1.190562,0.955992,0.586947,0.888482,0.975764,0.971611,0.969595,0.971974,0.971743,0.971648,0.967576,1.200000,1.093097,0.520104,0.205353,0.750960,0.943429,0.993712,0.989546,0.992821,0.991817,0.992324,0.990078
2015-07-15 12:00:00,1.200000,1.189543,1.135954,1.095611,1.068997,1.052515,1.041178,1.032704,1.026369,1.021352,1.016615,1.012715,1.200000,1.197854,1.152531,1.113394,1.087093,1.070883,1.058984,1.049591,1.042597,1.037343,1.032530,1.028149,0.000000,0.002160,0.002406,0.002197,0.002138,0.002030,0.001943,0.001847,0.001760,0.002525,0.002419,0.002328,0.000000,0.001746,0.002530,0.002379,0.002424,0.002381,0.002317,0.002266,0.002198,0.003044,0.002952,0.002869,1.200000,1.179086,1.028777,0.974583,0.962541,0.970103,0.973158,0.973383,0.975688,0.976200,0.969247,0.969821,1.200000,1.195708,1.061884,0.995984,0.981889,0.989833,0.987593,0.983838,0.986645,0.990053,0.984399,0.979962
2015-07-16 12:00:00,1.200000,1.180234,1.119890,1.080946,1.056354,1.041540,1.032625,1.026974,1.022776,1.019221,1.015439,1.011857,1.200000,1.183341,1.120553,1.082160,1.058461,1.045223,1.038126,1.034105,1.031173,1.028538,1.024861,1.020613,0.000000,0.002631,0.002623,0.002466,0.002509,0.002558,0.002502,0.002404,0.002304,0.002208,0.002126,0.002060,0.000000,0.002845,0.002963,0.002830,0.002972,0.003062,0.003011,0.002976,0.002882,0.002812,0.002749,0.002676,1.200000,1.160468,0.999202,0.964112,0.957990,0.967471,0.979129,0.987423,0.989189,0.987227,0.977622,0.972451,1.200000,1.166683,0.994977,0.966980,0.963668,0.979028,0.995546,1.005958,1.007715,1.004827,0.988089,0.973886
2015-07-17 12:00:00,1.200000,1.164089,1.101228,1.061407,1.037024,1.022062,1.012427,1.005876,1.001019,0.997027,0.993120,0.989650,1.200000,1.154938,1.088726,1.049304,1.026015,1.012338,1.003989,0.998613,0.994985,0.991902,0.988106,0.984116,0.000000,0.024650,0.020117,0.017423,0.015585,0.014231,0.013183,0.012336,0.011638,0.011044,0.010532,0.010085,0.000000,0.050373,0.041084,0.035570,0.031811,0.029040,0.026888,0.025155,0.023723,0.022510,0.021467,0.020558,1.200000,1.128178,0.975506,0.941942,0.939495,0.947251,0.954620,0.960012,0.962163,0.961103,0.954044,0.951486,1.200000,1.109876,0.956302,0.931039,0.932859,0.943954,0.953894,0.960983,0.965957,0.964153,0.950155,0.940225
2015-07-18 12:00:00,1.200000,1.183112,1.126142,1.096223,1.073384,1.056883,1.045655,1.037639,1.031248,1.020270,1.011094,1.010122,1.200000,1.180207,1.109215,1.075629,1.059013,1.047640,1.040229,1.035036,1.030113,1.011693,0.992772,0.991182,0.000000,0.002602,0.014555,0.019316,0.017274,0.015774,0.014619,0.013678,0.012940,0.015926,0.017970,0.017386,0.000000,0.003118,0.016988,0.022546,0.020171,0.018424,0.017080,0.015984,0.015128,0.018334,0.020485,0.019822,1.200000,1.166223,1.012204,1.006465,0.982026,0.974378,0.978292,0.981522,0.980124,0.921471,0.919327,0.999433,1.200000,1.160415,0.967230,0.974871,0.992547,0.990779,0.995760,0.998683,0.990734,0.845907,0.803571,0.973689
2015-07-19 12:00:00,1.200000,1.187090,1.133721,1.094872,1.070546,1.055462,1.044739,1.036678,1.030091,1.024531,1.019400,1.015391,1.200000,1.194640,1.145586,1.108777,1.085929,1.071648,1.060607,1.051633,1.043440,1.036071,1.028351,1.019091,0.000000,0.002224,0.006676,0.005806,0.005212,0.004779,0.004460,0.004194,0.003968,0.003780,0.003631,0.005623,0.000000,0.001998,0.008002,0.006986,0.006289,0.005785,0.005448,0.005134,0.004887,0.004667,0.004497,0.006599,1.200000,1.174179,1.026983,0.978324,0.973242,0.980043,0.980404,0.980250,0.977395,0.974491,0.968089,0.971291,1.200000,1.189280,1.047477,0.998352,0.994534,1.000242,0.994367,0.988808,0.977900,0.969750,0.951148,0.917234
2015-07-20 12:00:00,1.200000,0.993933,0.876122,0.819081,0.826237,0.832450,0.838691,0.848671,0.860384,0.869412,0.876244,0.881416,1.200000,0.670876,0.465864,0.394066,0.423091,0.454324,0.482874,0.524034,0.571181,0.608790,0.638478,0.661202,0.000000,0.011791,0.011034,0.018255,0.018282,0.020352,0.027173,0.026220,0.024721,0.023452,0.022360,0.021407,0.000000,0.105697,0.086392,0.076834,0.069313,0.064529,0.063456,0.059798,0.056374,0.053479,0.050988,0.048816,1.200000,0.787866,0.640500,0.647958,0.854861,0.863516,0.876138,0.918526,0.954088,0.950668,0.944561,0.938307,1.200000,0.141752,0.055839,0.178671,0.539193,0.610490,0.654171,0.812156,0.948356,0.947272,0.935354,0.911172
2015-07-21 12:00:00,1.200000,1.199813,1.181835,1.119305,1.079668,1.054835,1.038432,1.026810,1.017884,1.010453,1.003547,0.998170,1.200000,1.025655,0.967489,0.941802,0.932158,0.929584,0.930070,0.931525,0.932932,0.933882,0.933268,0.932388,0.000000,0.002916,0.004205,0.003778,0.003407,0.003153,0.002939,0.002785,0.002648,0.002521,0.002839,0.002721,0.000000,0.056895,0.046404,0.040172,0.035924,0.032796,0.030367,0.028408,0.026784,0.025411,0.024292,0.023260,1.200000,1.199625,1.145880,0.931715,0.921119,0.930670,0.940015,0.945458,0.946471,0.943574,0.934487,0.939032,1.200000,0.851311,0.851156,0.864741,0.893581,0.916716,0.932982,0.941712,0.944189,0.942435,0.927129,0.922699
2015-07-22 12:00:00,1.200000,1.185044,1.105733,1.057816,1.029233,1.012348,1.001832,0.994226,0.984405,0.981165,0.978369,0.939959,1.200000,1.085849,1.013411,0.979086,0.961264,0.953186,0.949848,0.947239,0.933095,0.927144,0.919524,0.852174,0.000000,0.004377,0.003933,0.003419,0.003088,0.002843,0.002656,0.002502,0.038351,0.044756,0.050789,0.051982,0.000000,0.018556,0.015158,0.013135,0.011767,0.010756,0.009979,0.009351,0.043202,0.050222,0.057090,0.058342,1.200000,1.170088,0.947111,0.914065,0.914899,0.927924,0.938734,0.940983,0.905841,0.952006,0.950406,0.517450,1.200000,0.971699,0.868535,0.876112,0.889973,0.912797,0.929819,0.928974,0.819946,0.873589,0.843323,0.111325
2015-07-23 12:00:00,1.200000,1.169790,1.118832,1.080871,1.057593,1.043256,1.030267,0.998421,0.991339,0.989194,0.986708,0.983742,1.200000,1.157108,1.107917,1.073893,1.054424,1.040815,1.016641,0.942457,0.912270,0.917338,0.920469,0.921495,0.000000,0.074023,0.060384,0.052272,0.046742,0.042663,0.062303,0.112031,0.117279,0.111267,0.106088,0.102107,0.000000,0.126382,0.103075,0.089221,0.079780,0.072816,0.086327,0.135484,0.141063,0.133820,0.127588,0.122695,1.200000,1.139580,1.016915,0.966988,0.964483,0.971569,0.952333,0.775503,0.934683,0.969890,0.961846,0.951120,1.200000,1.114216,1.009534,0.971821,0.976550,0.972770,0.871593,0.423174,0.670769,0.962956,0.951776,0.932784
2015-07-24 12:00:00,1.200000,1.188531,1.139804,1.107861,1.039938,1.031758,1.027816,1.023717,1.020356,1.017359,1.014629,1.012477,1.200000,1.194079,1.152979,1.115575,1.004575,0.994194,0.994383,0.995934,0.996862,0.996964,0.996509,0.995528,0.000000,0.002179,0.002230,0.007072,0.055476,0.053967,0.050478,0.047219,0.044518,0.042233,0.040267,0.038560,0.000000,0.001948,0.002325,0.007872,0.060475,0.059011,0.055190,0.051631,0.048682,0.046184,0.044041,0.042182,1.200000,1.177061,1.042349,1.012035,0.768243,0.990860,1.004162,0.995024,0.993466,0.990389,0.987331,0.988799,1.200000,1.188158,1.070778,1.003364,0.560576,0.942289,0.995518,1.006788,1.004282,0.997886,0.991964,0.984732
2015-07-25 12:00:00,1.200000,1.197223,1.152831,1.115308,1.089938,1.073201,1.062077,1.054577,1.048545,1.043418,1.038952,1.035319,1.200000,1.200000,1.168541,1.133654,1.108689,1.092125,1.081262,1.074466,1.069032,1.064152,1.059836,1.055974,0.000000,0.001594,0.001976,0.001862,0.002258,0.002396,0.002402,0.002348,0.002335,0.002262,0.002171,0.002089,0.000000,0.000000,0.001960,0.002004,0.002573,0.002886,0.002949,0.002908,0.002927,0.002864,0.002775,0.002693,1.200000,1.194447,1.064048,1.002739,0.988457,0.989513,0.995332,1.002083,1.000283,0.997280,0.994288,0.995359,1.200000,1.200000,1.105623,1.028994,1.008827,1.009306,1.016084,1.026892,1.025559,1.020240,1.016671,1.013494
2015-07-26 12:00:00,1.200000,1.193078,1.145951,1.107806,1.082089,1.065258,1.053544,1.044947,1.038486,1.033212,1.029019,1.025881,1.200000,1.199600,1.168738,1.135510,1.111835,1.095988,1.084723,1.076359,1.070265,1.065439,1.061899,1.059674,0.000000,0.002110,0.002094,0.001890,0.001765,0.001681,0.001643,0.001587,0.001564,0.001538,0.001497,0.001445,0.000000,0.001099,0.001798,0.001742,0.001739,0.001739,0.001773,0.001750,0.001792,0.001860,0.001847,0.001818,1.200000,1.186157,1.051696,0.993373,0.979217,0.981107,0.983260,0.984768,0.986799,0.985742,0.987090,0.991369,1.200000,1.199201,1.107012,1.035829,1.017134,1.016753,1.017135,1.017808,1.021513,1.022002,1.026506,1.035200
2015-07-27 12:00:00,1.200000,1.184766,1.125744,1.086121,1.060986,1.045824,1.036222,1.029666,1.024790,1.020615,1.016759,1.013600,1.200000,1.181366,1.117559,1.078965,1.056283,1.044579,1.038344,1.034652,1.032765,1.031136,1.029460,1.028093,0.000000,0.002634,0.002541,0.002264,0.002151,0.002083,0.002125,0.002087,0.001994,0.001912,0.001837,0.001772,0.000000,0.003669,0.003330,0.003027,0.002879,0.002785,0.002853,0.002821,0.002724,0.002634,0.002573,0.002492,1.200000,1.169531,1.007700,0.967254,0.960446,0.970011,0.978611,0.983772,0.985787,0.983035,0.978197,0.978853,1.200000,1.162732,0.989945,0.963181,0.965558,0.986056,1.000935,1.008811,1.017666,1.016472,1.012707,1.013054
2015-07-28 12:00:00,1.200000,1.198954,1.157449,1.118848,1.091379,1.073005,1.061518,1.053096,1.046545,1.040855,1.035948,1.031520,1.200000,1.200000,1.174394,1.136874,1.107722,1.088219,1.077072,1.068748,1.062359,1.055601,1.050557,1.045517,0.000000,0.001325,0.002304,0.002464,0.002436,0.002725,0.002959,0.002934,0.002838,0.002793,0.002715,0.002647,0.000000,0.000000,0.002316,0.002598,0.002623,0.003070,0.003345,0.003361,0.003265,0.003232,0.003172,0.003103,1.200000,1.197907,1.074441,1.003042,0.981505,0.981135,0.992598,0.994143,0.994132,0.989649,0.986873,0.982810,1.200000,1.200000,1.123183,1.024311,0.991115,0.990704,1.010194,1.010474,1.011254,0.994773,1.000120,0.990072
2015-07-29 12:00:00,1.200000,1.193722,1.140672,1.100706,1.073824,1.057185,1.046446,1.039863,1.034509,1.030231,1.026043,1.022763,1.200000,1.195902,1.143895,1.104973,1.078109,1.062261,1.052920,1.048225,1.043799,1.040495,1.036742,1.033877,0.000000,0.002075,0.002274,0.002048,0.001907,0.001793,0.001717,0.001704,0.001698,0.001655,0.001613,0.001564,0.000000,0.002183,0.002504,0.002289,0.002191,0.002119,0.002096,0.002099,0.002096,0.002090,0.002046,0.002003,1.200000,1.187443,1.034572,0.980810,0.966298,0.973986,0.982016,0.993783,0.991677,0.991725,0.984167,0.986681,1.200000,1.191805,1.039879,0.988207,0.970652,0.983025,0.996875,1.015356,1.008392,1.010759,0.999207,1.002364
2015-07-30 12:00:00,1.200000,1.189724,1.116105,1.077794,1.054210,1.039925,1.030626,1.024767,1.020234,1.016584,1.013111,1.010284,1.200000,1.166672,1.073110,1.041511,1.024597,1.016362,1.011867,1.010271,1.009054,1.008077,1.006532,1.005044,0.000000,0.003998,0.005180,0.004573,0.004156,0.003872,0.003631,0.003422,0.003249,0.003098,0.002962,0.002845,0.000000,0.006611,0.007252,0.006379,0.005776,0.005355,0.005040,0.004757,0.004529,0.004327,0.004150,0.003997,1.200000,1.179448,0.968867,0.962860,0.959873,0.968499,0.974837,0.983749,0.983974,0.983731,0.978378,0.979195,1.200000,1.133344,0.885986,0.946713,0.956941,0.975189,0.984898,0.999095,0.999316,0.999293,0.991075,0.988681
2015-07-31 12:00:00,1.200000,1.028608,0.954206,0.981196,0.966132,0.958016,0.953219,0.952248,0.952593,0.952245,0.952161,0.951425,1.200000,0.761179,0.638370,0.658650,0.692005,0.718527,0.737638,0.757943,0.776984,0.791755,0.804057,0.812604,0.000000,0.038059,0.072345,0.065860,0.058911,0.053772,0.049793,0.046581,0.043917,0.041667,0.039727,0.038036,0.000000,0.117956,0.123852,0.109632,0.098039,0.089480,0.082844,0.077493,0.073059,0.069310,0.066081,0.063266,1.200000,0.857216,0.805400,1.062165,0.905877,0.917438,0.924434,0.945455,0.955354,0.949114,0.951314,0.943328,1.200000,0.322359,0.392752,0.719489,0.825424,0.851141,0.852299,0.900083,0.929305,0.924694,0.927077,0.906620
2015-08-01 12:00:00,1.200000,1.144404,1.067425,0.968047,0.892433,0.828561,0.793456,0.776954,0.733859,0.723656,0.705936,0.689349,1.200000,1.040391,0.954372,0.798848,0.670201,0.577262,0.518533,0.481001,0.428661,0.410477,0.376396,0.351347,0.000000,0.004900,0.004366,0.057821,0.091119,0.097837,0.099061,0.106356,0.100952,0.106108,0.102864,0.101468,0.000000,0.053116,0.043327,0.073904,0.103945,0.112399,0.112518,0.119682,0.113362,0.118235,0.114362,0.112924,1.200000,1.088808,0.913467,0.669914,0.589979,0.509196,0.582828,0.661442,0.389098,0.631832,0.528736,0.506889,1.200000,0.880783,0.782332,0.332276,0.155616,0.112564,0.166159,0.218274,0.009946,0.246822,0.035588,0.075801
2015-08-02 12:00:00,1.200000,1.130631,1.033757,0.999044,0.979490,0.969781,0.964533,0.961052,0.958173,0.955015,0.950533,0.946007,1.200000,1.013767,0.895563,0.871181,0.865698,0.869456,0.875050,0.879202,0.881545,0.881149,0.876445,0.869816,0.000000,0.006592,0.009210,0.008018,0.007188,0.006572,0.006094,0.005715,0.005409,0.005153,0.004929,0.004732,0.000000,0.044697,0.037478,0.032457,0.029031,0.026504,0.024540,0.022961,0.021658,0.020556,0.019607,0.018778,1.200000,1.061262,0.840008,0.894905,0.901274,0.921235,0.933048,0.936682,0.935147,0.926584,0.905719,0.896220,1.200000,0.827534,0.659156,0.798036,0.843763,0.888249,0.908610,0.908265,0.900296,0.877586,0.829398,0.796901
2015-08-03 12:00:00,1.200000,1.144987,1.061601,1.007246,0.974658,0.947899,0.949444,0.951338,0.952648,0.952692,0.951591,0.950066,1.200000,1.025930,0.844984,0.775804,0.738573,0.711679,0.738749,0.766121,0.788213,0.803351,0.813124,0.819082,0.000000,0.031297,0.034606,0.035826,0.032789,0.033862,0.031587,0.029549,0.027858,0.026428,0.025198,0.024127,0.000000,0.054530,0.051077,0.049079,0.044517,0.043692,0.040681,0.038057,0.035882,0.034044,0.032463,0.031084,1.200000,1.089975,0.894830,0.844181,0.844305,0.814105,0.958715,0.964594,0.963132,0.953080,0.940580,0.933301,1.200000,0.851860,0.483091,0.568265,0.589649,0.577208,0.901169,0.957724,0.964951,0.939593,0.910854,0.884615
2015-08-04 12:00:00,1.200000,1.195459,1.142514,1.100088,1.072455,1.054079,1.041184,1.031021,1.023366,1.017370,1.012405,1.008362,1.200000,1.199941,1.157914,1.118189,1.091737,1.071647,1.056302,1.043378,1.033691,1.026970,1.021701,1.016458,0.000000,0.001961,0.002384,0.002298,0.002119,0.002050,0.002029,0.002191,0.002457,0.002487,0.002382,0.002307,0.000000,0.000611,0.002470,0.002486,0.002360,0.002397,0.002445,0.002695,0.003012,0.003037,0.002949,0.002878,1.200000,1.190919,1.036622,0.972809,0.961923,0.962200,0.963817,0.959879,0.962127,0.963401,0.962762,0.963879,1.200000,1.199883,1.073860,0.999014,0.985928,0.971200,0.964230,0.952906,0.956203,0.966473,0.969016,0.958787
2015-08-05 12:00:00,1.200000,0.997606,1.006730,0.921076,0.837965,0.808426,0.741879,0.693539,0.685661,0.690322,0.715362,0.733461,1.200000,0.928332,0.859172,0.704154,0.589676,0.539065,0.473417,0.415033,0.378143,0.374295,0.428132,0.468596,0.000000,0.098952,0.090853,0.103283,0.122357,0.130024,0.127860,0.120022,0.115831,0.112845,0.107710,0.105278,0.000000,0.148322,0.135137,0.147326,0.155724,0.159887,0.155261,0.145288,0.139019,0.134885,0.128746,0.125590,1.200000,0.795211,1.024980,0.664112,0.505520,0.660735,0.342595,0.355160,0.622641,0.732264,0.965765,0.932546,1.200000,0.656663,0.720853,0.239101,0.131765,0.286010,0.079526,0.006347,0.083025,0.339661,0.966503,0.913698
2015-08-06 12:00:00,1.200000,1.200000,1.171995,1.128667,1.096800,1.076986,1.063587,1.053250,1.045906,1.039998,1.034743,1.030271,1.200000,1.200000,1.163997,1.126584,1.094750,1.078566,1.068928,1.061543,1.057053,1.053661,1.050367,1.047397,0.000000,0.000000,0.002114,0.002122,0.002306,0.002210,0.002119,0.002033,0.001940,0.001854,0.001777,0.001714,0.000000,0.000000,0.002308,0.002393,0.002642,0.002579,0.002512,0.002427,0.002344,0.002254,0.002204,0.002160,1.200000,1.200000,1.115985,0.998681,0.969334,0.977917,0.983193,0.980890,0.987158,0.986824,0.982187,0.981076,1.200000,1.200000,1.091991,1.014343,0.967413,0.997649,1.011100,1.009849,1.021136,1.023129,1.017428,1.014731
2015-08-07 12:00:00,1.200000,0.963217,0.753969,0.638873,0.599166,0.577961,0.575540,0.564469,0.556830,0.567465,0.566662,0.578114,1.200000,0.820000,0.546667,0.410000,0.328000,0.275413,0.239066,0.209375,0.187195,0.187241,0.181423,0.188369,0.000000,0.054538,0.044557,0.038599,0.034867,0.032113,0.030174,0.028347,0.027193,0.048040,0.050249,0.063495,0.000000,0.110004,0.089692,0.077622,0.069398,0.063405,0.058803,0.055005,0.051950,0.065092,0.065666,0.077826,1.200000,0.726434,0.335474,0.293583,0.440340,0.471934,0.561018,0.486970,0.495721,0.663178,0.558625,0.704095,1.200000,0.440000,0.000000,0.000000,0.000000,0.012477,0.020987,0.001537,0.009756,0.187657,0.123234,0.264786
2015-08-08 12:00:00,1.200000,1.183962,1.121216,1.098047,1.045069,1.025402,1.016801,1.011423,1.002378,0.969397,0.937677,0.924741,1.200000,1.166932,1.097782,1.057477,0.987020,0.962647,0.964381,0.955805,0.924660,0.858827,0.793260,0.763733,0.000000,0.003458,0.003454,0.005787,0.028877,0.041531,0.038469,0.040509,0.041662,0.041333,0.043608,0.049738,0.000000,0.005511,0.005019,0.006890,0.031998,0.045725,0.042360,0.044362,0.045551,0.045339,0.048426,0.055295,1.200000,1.167925,0.995724,1.028541,0.833157,0.927068,0.965194,0.973774,0.930023,0.672569,0.620475,0.782439,1.200000,1.133863,0.959482,0.936561,0.705193,0.840785,0.974784,0.895772,0.675502,0.266333,0.137590,0.438933
2015-08-09 12:00:00,1.200000,1.125964,1.057334,1.018205,0.993982,0.981198,0.973106,0.967244,0.962744,0.958439,0.954302,0.950112,1.200000,0.997586,0.896118,0.850702,0.827850,0.818134,0.813010,0.808605,0.804182,0.800032,0.795313,0.789558,0.000000,0.014755,0.012121,0.010581,0.009511,0.008700,0.008066,0.007560,0.007144,0.006789,0.006487,0.006230,0.000000,0.080890,0.065997,0.057139,0.051097,0.046639,0.043177,0.040386,0.038077,0.036125,0.034446,0.032983,1.200000,1.051929,0.920073,0.900819,0.897090,0.917277,0.924553,0.926214,0.926738,0.919693,0.912936,0.904027,1.200000,0.795172,0.693182,0.714454,0.736444,0.769551,0.782268,0.777768,0.768798,0.762684,0.748123,0.726256
2015-08-10 12:00:00,1.200000,1.192510,1.134991,1.110791,1.083787,1.061295,1.046260,1.036231,1.029653,1.024483,1.019235,1.014085,1.200000,1.177174,1.089658,1.038083,1.004902,0.982890,0.969117,0.963074,0.962109,0.962466,0.960241,0.955752,0.000000,0.005091,0.007012,0.007033,0.006616,0.006198,0.005854,0.005540,0.005271,0.005033,0.004820,0.004649,0.000000,0.008220,0.009817,0.009061,0.008370,0.007782,0.007324,0.006933,0.006587,0.006287,0.006027,0.005817,1.200000,1.185019,1.019953,1.038190,0.975772,0.948834,0.956055,0.966021,0.977030,0.977952,0.966762,0.957433,1.200000,1.154347,0.914626,0.883358,0.872181,0.872828,0.886482,0.920771,0.954385,0.965683,0.937988,0.906381
2015-08-11 12:00:00,1.200000,1.064150,0.887058,0.793690,0.793063,0.820447,0.839834,0.856164,0.869760,0.880457,0.884388,0.890675,1.200000,0.896651,0.674458,0.547729,0.552264,0.615646,0.660737,0.698791,0.730806,0.756491,0.764668,0.777973,0.000000,0.044092,0.071324,0.070834,0.087047,0.083759,0.078742,0.073986,0.069766,0.066184,0.064489,0.062288,0.000000,0.133339,0.130221,0.118928,0.125864,0.118803,0.111258,0.104353,0.098390,0.093337,0.090361,0.087048,1.200000,0.928301,0.532874,0.513585,0.790558,0.957364,0.956154,0.970477,0.978530,0.976725,0.923701,0.959837,1.200000,0.593303,0.230072,0.167541,0.570405,0.932554,0.931284,0.965168,0.986922,0.987662,0.846433,0.924335
2015-08-12 12:00:00,1.200000,1.197088,1.142170,1.100540,1.071861,1.053765,1.041629,1.032901,1.026815,1.021808,1.018310,1.015728,1.200000,1.198269,1.146820,1.107333,1.079592,1.063010,1.052406,1.044762,1.039988,1.035259,1.028395,1.027510,0.000000,0.002385,0.002726,0.002442,0.002240,0.002105,0.002021,0.001945,0.002413,0.004018,0.014772,0.014146,0.000000,0.002380,0.002950,0.002733,0.002534,0.002445,0.002406,0.002361,0.003130,0.004850,0.016486,0.015792,1.200000,1.194175,1.032334,0.975652,0.957142,0.963288,0.968811,0.971808,0.978124,0.976747,0.983324,0.987324,1.200000,1.196538,1.043923,0.988871,0.968627,0.980104,0.988780,0.991254,1.001796,0.992702,0.959754,1.017771
2015-08-13 12:00:00,1.200000,1.200000,1.158787,1.115308,1.086204,1.066701,1.053108,1.043570,1.036283,1.030103,1.024856,1.021099,1.200000,1.200000,1.176132,1.137059,1.110106,1.091808,1.079157,1.070281,1.063689,1.057946,1.053157,1.050131,0.000000,0.000000,0.002160,0.001944,0.001791,0.001674,0.001587,0.001514,0.001454,0.001418,0.001380,0.001334,0.000000,0.000000,0.001890,0.001801,0.001762,0.001766,0.001764,0.001736,0.001737,0.001729,0.001722,0.001684,1.200000,1.200000,1.076362,0.984868,0.969787,0.969186,0.971551,0.976807,0.977984,0.974484,0.972386,0.979773,1.200000,1.200000,1.128397,1.019838,1.002296,1.000316,1.003254,1.008144,1.010958,1.006257,1.005271,1.016838
